"","budget","runtime","comedy","family","adventure","fantasy","drama","action","horror","documentary","scifi","actorMovieCount","directorMovieCount","directorEarnings","domestic","quarter","newyearsday","christmaseve","success_1_to_1"
"1981",1e+07,106,1,0,1,0,0,1,0,0,0,7,8,2140673347,0,1,0,0,1
"1982",1500000,119,1,0,0,0,0,0,0,0,0,1,2,199123306,0,3,0,0,1
"1983",11500000,100,0,0,0,0,1,1,0,0,0,1,0,0,1,3,0,0,0
"1984",24078133.8007948,118,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
"1985",2.5e+07,115,0,0,0,0,0,1,0,0,0,2,2,92722800,1,1,0,0,1
"1986",24078133.8007948,92,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1
"1987",24078133.8007948,103,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
"1988",2.2e+07,108,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1989",1500000,80,0,0,0,0,1,0,0,0,0,2,9,119014313,0,3,0,0,1
"1990",24078133.8007948,95,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"1991",1.2e+07,121,0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0,1
"1992",24078133.8007948,101,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0
"1993",17820000,94,1,0,0,0,0,0,0,0,0,0,1,48600000,0,1,0,0,0
"1994",8e+05,114,0,0,0,0,1,0,0,0,0,2,0,0,1,4,0,0,1
"1995",30,78,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1
"1996",2.5e+07,127,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"1997",9e+06,111,0,0,0,0,0,1,0,0,0,1,4,84329600,0,4,0,0,0
"1998",3e+07,91,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,1
"1999",3.3e+07,98,1,0,0,0,0,1,0,0,0,3,1,209196298,1,3,0,0,1
"2000",9e+06,93,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2001",24078133.8007948,99,0,1,0,0,1,0,0,0,0,4,1,37664855,0,4,0,0,0
"2002",24078133.8007948,93,1,0,0,0,0,0,0,0,0,1,2,200096164,0,2,0,0,1
"2003",2238813,113,1,0,0,0,1,0,0,0,0,0,1,1500000,1,3,0,0,1
"2004",24078133.8007948,80,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2005",24078133.8007948,86,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2006",3800000,84,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"2007",24078133.8007948,113,0,0,0,0,1,0,0,0,0,0,3,13719522,0,3,0,0,0
"2008",24078133.8007948,107,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2009",24078133.8007948,89,1,0,0,0,1,0,0,0,0,0,1,1008404,0,2,0,0,0
"2010",1.8e+07,103,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"2011",2e+07,118,1,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0
"2012",118,119,1,0,0,0,1,0,0,0,0,1,1,2853801,0,2,0,0,0
"2013",6500000,102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2014",1e+06,124,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
"2015",24078133.8007948,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2016",24078133.8007948,84,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"2017",24078133.8007948,92,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0
"2018",1e+06,107,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1
"2019",1.9e+07,83,1,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,1
"2020",1.3e+07,112,0,1,0,0,1,0,0,0,0,0,1,30127963,1,1,0,0,1
"2021",3.5e+07,125,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1
"2022",2.2e+07,90,1,0,0,0,0,0,0,0,0,1,2,518414467,1,1,0,0,0
"2023",1200000,103,0,0,0,0,0,0,1,0,0,0,5,774371165,1,4,0,0,1
"2024",24078133.8007948,100,1,0,0,0,1,0,0,0,0,3,2,44722870,0,2,0,0,0
"2026",1202007,103,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
"2027",4.8e+07,84,1,0,0,0,0,0,0,0,0,0,1,7e+06,1,4,0,0,1
"2028",3.1e+07,157,0,0,0,0,1,0,0,0,0,4,1,7266209,0,4,0,0,1
"2030",3.5e+07,108,1,0,0,0,0,0,0,0,0,2,4,93178594,1,4,0,0,1
"2031",4e+07,116,0,0,0,0,0,0,1,0,0,1,1,97138686,1,1,0,0,1
"2032",4e+07,111,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1
"2034",1.9e+07,113,0,0,0,0,1,0,0,0,0,7,1,46405336,1,3,0,0,1
"2035",24078133.8007948,90,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"2036",3.5e+07,123,0,0,0,0,1,0,0,0,0,1,1,101332962,1,3,0,0,1
"2037",4e+06,104,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"2038",2e+07,127,0,0,0,0,1,0,0,0,0,3,1,12413650,1,1,0,0,1
"2039",2.6e+07,116,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1
"2040",16500000,136,0,0,0,0,1,0,0,0,0,1,2,854377045,1,4,0,0,1
"2041",1100000,101,0,0,0,0,0,1,0,0,0,1,1,2627209,1,3,0,0,1
"2042",1.3e+07,95,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0
"2043",1500000,100,0,0,0,0,0,0,1,0,0,0,1,68572378,1,3,0,0,0
"2044",9e+06,118,0,0,0,0,1,1,0,0,0,1,1,201634991,1,4,0,0,1
"2045",24078133.8007948,102,1,0,0,0,1,0,0,0,0,0,2,32074588,0,3,0,0,0
"2046",1.5e+07,110,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1
"2049",2500000,107.440816326531,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"2050",4.5e+07,103,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"2051",1.4e+07,85,1,0,0,0,0,0,0,0,0,2,8,361104016,0,4,0,0,0
"2052",4e+06,100,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,1
"2053",4e+07,114,1,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,1
"2054",3100000,118,0,0,0,0,1,0,0,0,0,0,1,15473333,0,2,0,0,1
"2055",2.8e+07,91,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"2056",2.2e+07,98,0,0,0,0,0,0,0,0,0,1,2,515616197,0,4,0,0,0
"2057",2.5e+07,117,1,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,0
"2058",8e+06,138,1,0,0,0,1,0,0,0,0,1,1,4861022,0,3,0,0,0
"2059",24078133.8007948,105,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"2060",1e+07,95,1,0,0,0,0,0,0,0,0,2,1,20627372,1,1,0,0,1
"2061",24078133.8007948,97,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2062",3500000,96,1,0,0,0,0,0,0,0,0,1,2,2402484,1,3,0,0,1
"2063",1600000,103,0,0,0,0,0,0,0,0,0,5,2,14600000,1,4,0,0,1
"2064",380000,107.440816326531,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2065",5e+05,93,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
"2066",3e+06,109,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
"2067",24078133.8007948,124,0,0,0,0,1,0,0,0,0,1,4,74959611,0,1,0,0,0
"2068",4e+07,89,1,1,0,0,0,0,0,0,0,0,3,139980087,1,3,0,0,0
"2069",24078133.8007948,96,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2070",8e+06,79,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0
"2071",24078133.8007948,90,0,0,0,0,0,0,0,1,0,0,1,411115,0,1,0,0,0
"2072",1e+06,107,1,0,0,0,1,0,0,0,0,0,1,25,1,4,0,0,1
"2073",4e+06,111,0,0,0,0,1,0,0,0,0,3,0,0,0,4,0,0,0
"2074",3e+07,101,0,0,0,0,1,0,0,0,0,1,5,204650110,0,4,0,0,0
"2075",2e+06,85,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
"2076",1.5e+07,93,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0
"2077",2e+07,114,1,1,0,0,1,0,0,0,0,1,1,179179718,1,3,0,0,0
"2078",1e+07,106,1,0,0,0,1,0,0,0,0,0,1,7523634,0,3,0,0,0
"2079",24078133.8007948,100,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0
"2080",4e+07,124,0,0,0,0,0,1,0,0,0,2,5,238378561,1,2,0,0,1
"2083",3062000,143,0,0,0,0,1,1,0,0,0,0,1,6.1e+07,0,3,0,0,1
"2084",24078133.8007948,99,1,0,0,0,1,0,0,0,0,0,1,26250020,0,3,0,0,0
"2085",4e+06,106,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"2086",3.1e+07,100,1,0,0,0,0,0,0,0,0,2,1,2119994,0,2,0,0,1
"2087",3.8e+07,107,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1
"2088",3e+07,118,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
"2089",2e+06,91,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,0
"2090",24078133.8007948,98,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2091",24078133.8007948,84,0,0,0,0,1,1,0,0,0,0,1,30655,0,1,0,0,0
"2092",24078133.8007948,91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2093",3.2e+07,107,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1
"2094",1e+07,100,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1
"2095",1.4e+07,86,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2096",24078133.8007948,99,0,0,0,0,0,0,0,0,0,1,2,51299161,0,4,0,0,0
"2097",24078133.8007948,123,1,0,0,0,1,0,0,0,0,3,1,29712172,0,1,0,0,1
"2098",24078133.8007948,97,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2099",4.4e+07,147,0,0,0,0,1,0,0,0,0,6,2,67277177,1,4,0,0,1
"2100",6e+06,75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"2101",2.1e+07,105,1,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,1
"2102",4e+07,108,0,0,0,0,1,0,0,0,0,1,1,118063304,0,2,0,0,1
"2103",24078133.8007948,84,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0
"2104",24078133.8007948,96,1,0,1,0,0,1,0,0,0,2,2,30093955,0,2,0,0,1
"2105",24078133.8007948,85,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
"2107",24078133.8007948,126,1,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,1
"2108",24078133.8007948,113,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2109",4e+07,134,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
"2110",39200000,126,0,0,0,0,1,1,0,0,1,2,0,0,1,3,0,0,1
"2111",1488423,83,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1
"2112",24078133.8007948,97,1,0,0,0,1,0,0,0,0,1,1,35926213,0,2,0,0,1
"2113",2e+07,93,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
"2115",24078133.8007948,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2116",5e+06,139,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,1
"2117",1920000,113,0,0,0,0,1,0,0,0,0,7,5,471590849,0,3,0,0,1
"2118",24078133.8007948,95,0,0,0,0,1,0,0,0,0,2,1,6375979,0,1,0,0,0
"2119",24078133.8007948,106,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2120",24078133.8007948,99,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2121",1.9e+07,95,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"2122",24078133.8007948,113,1,0,0,0,1,1,0,0,0,3,2,41433610,0,4,0,0,0
"2123",24078133.8007948,82,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"2124",24078133.8007948,109,0,0,0,0,1,0,0,0,0,1,3,300414418,0,1,0,0,1
"2125",24078133.8007948,93,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2126",24078133.8007948,93,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"2127",2.5e+07,93,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2128",1.2e+07,151,0,0,0,0,1,0,0,0,0,4,1,140807547,0,4,0,0,1
"2129",5e+06,99,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2130",5e+06,116,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"2131",1.2e+07,131,0,0,0,0,0,0,0,0,1,0,2,167561158,0,4,0,0,0
"2132",1.8e+07,107,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"2134",3e+06,100,1,1,0,0,0,0,0,0,1,0,1,16671505,1,2,0,0,1
"2137",463455,84,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
"2139",3e+07,116,0,0,1,0,0,1,0,0,0,7,1,156505388,1,2,0,0,1
"2140",1500000,111,0,0,0,0,1,0,0,0,0,0,10,121214313,1,4,0,0,1
"2142",8e+06,111,1,0,0,1,0,0,0,0,0,10,4,501244572,1,1,0,0,1
"2143",9e+06,117,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1
"2144",7,90,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0
"2145",24078133.8007948,105,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2148",3.5e+07,88,1,1,1,0,0,1,0,0,0,3,8,615021321,1,1,0,0,1
"2149",3.8e+07,100,0,1,1,0,0,1,0,0,0,1,7,495297963,1,3,0,0,1
"2150",2.7e+07,89,1,1,0,0,0,1,0,0,0,0,2,54415777,1,3,0,0,1
"2151",24078133.8007948,102,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"2152",24078133.8007948,112,0,0,0,0,1,0,0,0,0,3,4,69167476,0,1,0,0,0
"2153",5e+05,95,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"2154",24078133.8007948,103,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2155",3.5e+07,90,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1
"2156",24078133.8007948,116,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"2157",24078133.8007948,105,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
"2158",2.3e+07,104,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2160",24078133.8007948,101,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2161",2.2e+07,115,0,0,1,0,0,1,0,0,1,10,5,94655158,0,4,0,0,1
"2162",24078133.8007948,106,0,0,0,0,1,0,0,0,0,1,1,37589296,0,3,0,0,0
"2163",4.6e+07,111,0,0,1,0,0,1,0,0,1,1,0,0,1,4,0,0,1
"2164",3.8e+07,118,0,0,1,0,0,1,0,0,1,2,0,0,1,4,0,0,1
"2165",1.8e+07,105,0,0,1,0,0,1,0,0,1,2,2,133616938,1,2,0,0,1
"2166",2.4e+07,119,0,0,1,0,0,0,0,0,1,1,1,616938,1,4,0,0,1
"2168",3.5e+07,132,0,0,1,0,0,0,0,0,1,3,0,0,1,4,0,0,1
"2169",3e+07,107,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,1
"2170",1.1e+07,121,0,0,1,0,0,1,0,0,1,2,1,649398328,0,2,0,0,1
"2173",24078133.8007948,88,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"2174",24078133.8007948,94,0,0,1,0,1,1,0,0,0,0,1,42108,0,2,0,0,0
"2175",2.2e+07,93,0,0,0,0,1,1,0,0,0,7,1,300473716,0,3,0,0,1
"2176",1.6e+07,97,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,0
"2177",24078133.8007948,93,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
"2178",3e+07,107,0,0,0,0,1,0,0,0,0,0,1,98441954,1,3,0,0,1
"2179",4.5e+07,112,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1
"2180",3.3e+07,99,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2181",24078133.8007948,129,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"2182",1.2e+07,99,0,0,0,0,0,0,1,0,0,4,1,31083599,1,3,0,0,1
"2183",1.3e+07,114,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1
"2184",2.2e+07,105,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0
"2185",13500000,129,0,0,0,0,1,0,0,0,0,0,1,389681935,1,3,0,0,0
"2186",1200000,88,0,0,0,0,0,0,0,1,0,0,3,49796579,0,4,0,0,1
"2187",24078133.8007948,87,1,0,0,0,0,1,0,0,0,6,3,340493771,0,1,0,0,1
"2189",2.8e+07,147,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2190",1200000,101,0,0,0,0,1,0,0,0,0,0,8,112014313,1,2,0,0,1
"2191",2200000,118,0,0,0,0,1,0,0,0,0,5,2,29251878,1,4,0,0,1
"2192",3.5e+07,102,0,0,1,0,0,1,0,0,0,3,0,0,1,4,0,0,1
"2193",5e+07,97,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"2194",24078133.8007948,107.440816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2195",3e+06,94,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1
"2196",24078133.8007948,84,1,0,0,0,0,0,0,0,0,2,1,17193231,0,4,0,0,0
"2197",1e+07,106,1,0,0,0,0,1,0,0,0,6,4,493588759,1,2,0,0,1
"2198",24078133.8007948,121,1,0,0,0,1,0,0,0,0,0,6,224952018,0,1,0,0,0
"2199",2e+06,104,0,0,0,0,0,1,0,0,0,1,6,378559909,1,2,0,0,0
"2200",3.5e+07,106,0,0,1,0,0,1,0,0,0,2,1,211989043,0,4,0,0,1
"2201",2.2e+07,117,0,0,0,0,0,1,0,0,0,10,20,2255422795,0,4,0,0,1
"2202",1.1e+07,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2203",1.5e+07,107,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"2204",3800000,121,1,0,1,0,0,1,0,0,0,0,2,17567897,0,3,0,0,0
"2206",3.4e+07,108,1,0,0,0,1,0,0,0,0,0,1,52277485,1,3,0,0,0
"2207",450,91,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
"2208",1.6e+07,102,1,0,0,0,0,1,0,0,0,5,1,2438031,0,2,0,0,0
"2209",24078133.8007948,88,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
"2210",24078133.8007948,98,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"2211",4.8e+07,104,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0
"2212",24078133.8007948,82,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2214",65000,100,1,0,0,0,1,0,0,1,0,1,1,621951,1,1,0,0,1
"2215",24078133.8007948,117,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
"2216",3e+06,100,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"2217",5e+07,105,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2218",24078133.8007948,77,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"2219",7400000,96,0,0,1,0,0,1,0,0,0,1,2,28534954,0,2,0,0,1
"2220",24078133.8007948,121,0,0,0,0,1,0,0,0,0,2,2,32447604,0,4,0,0,0
"2221",24078133.8007948,96,0,0,0,0,1,0,0,0,0,0,1,6856989,0,3,0,0,0
"2222",3e+06,99,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
"2223",8e+06,149,1,0,0,0,1,0,0,0,0,0,1,37823676,1,1,0,0,1
"2224",24078133.8007948,101,1,0,0,0,1,0,0,0,0,0,1,11690,0,3,0,0,0
"2225",3e+07,108,1,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,1
"2226",7e+06,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2227",7800000,102,0,0,0,0,0,0,0,0,0,1,1,880474,1,2,0,0,1
"2228",2e+05,94,1,0,0,0,0,0,0,0,0,1,4,424984809,1,4,0,0,1
"2229",24078133.8007948,112,0,0,0,0,1,0,0,0,0,0,3,153153802,0,1,0,0,0
"2230",3.7e+07,118,0,0,1,0,0,1,0,0,0,3,0,0,1,4,0,0,0
"2231",250000,82,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1
"2233",24078133.8007948,101,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
"2235",5e+06,87,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"2236",4.5e+07,91,0,0,0,0,0,1,0,0,0,2,0,0,1,3,0,0,1
"2237",6e+06,98,0,0,0,0,0,0,1,0,0,0,1,7553105,1,2,0,0,1
"2238",24078133.8007948,118,0,0,0,0,1,0,0,0,0,0,1,7018189,0,3,0,0,0
"2239",5.5e+07,104,1,0,1,0,0,1,0,0,0,8,3,20920986,1,4,0,0,1
"2240",2.5e+07,98,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"2241",24078133.8007948,111,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"2242",1e+05,86,0,0,0,0,1,0,0,0,0,1,5,224461543,0,1,0,0,1
"2243",24078133.8007948,93,1,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0
"2244",1.4e+07,126,0,0,0,0,1,0,0,0,0,1,2,157284849,1,4,0,0,1
"2245",3200000,86,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
"2246",1300000,114,0,0,0,0,1,0,0,0,0,13,7,284556565,1,1,0,0,1
"2247",5069632,136,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"2248",1.3e+07,96,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
"2249",24078133.8007948,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2251",2.1e+07,96,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1
"2252",2.5e+07,88,1,1,1,0,0,1,0,0,1,1,1,4137645,0,1,0,0,1
"2256",16500000,93,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
"2257",24078133.8007948,125,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
"2258",24078133.8007948,129,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0
"2259",6e+05,95,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0
"2260",8e+06,94,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"2261",24078133.8007948,108,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1
"2262",3.8e+07,112,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
"2263",24078133.8007948,90,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
"2264",3e+07,99,1,0,0,1,0,0,1,0,0,1,4,811225649,1,4,0,0,1
"2265",24078133.8007948,105,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
"2266",24078133.8007948,86,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2268",2033000,102,0,0,1,0,0,1,0,0,0,0,2,16100500,0,2,0,0,1
"2269",5e+07,92,0,1,1,0,0,0,0,0,1,0,4,168952595,0,2,0,0,1
"2270",24078133.8007948,102,1,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0
"2271",180000,85,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
"2272",2.5e+07,112,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1
"2273",3.4e+07,139,0,0,0,0,1,0,0,0,0,2,2,121797164,1,3,0,0,0
"2274",17080000,107,1,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1
"2276",1e+07,112,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
"2277",4e+05,80,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"2278",6500000,131,0,0,0,0,0,0,0,0,1,0,1,1.39e+08,1,1,0,0,1
"2279",24078133.8007948,101,1,0,0,0,1,0,0,0,0,0,2,2866354,0,2,0,0,0
"2280",50000,110,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"2281",2.2e+07,84,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,1
"2282",24078133.8007948,94,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0
"2283",4e+06,78,1,1,1,0,0,0,0,0,0,0,1,32056467,0,4,0,0,1
"2284",24078133.8007948,124,0,0,0,0,0,0,0,1,0,0,1,494506,0,3,0,0,0
"2285",2.5e+07,115,0,0,0,0,0,1,0,0,1,2,1,53187659,0,2,0,0,0
"2286",24078133.8007948,90,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2287",4e+07,117,0,0,1,0,0,1,0,0,0,2,0,0,1,3,0,0,0
"2288",24078133.8007948,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2290",2e+06,93,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1
"2291",24078133.8007948,115,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0
"2292",5.1e+07,101,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0
"2293",3.5e+07,102,1,1,0,0,0,0,0,0,0,1,4,107945541,1,2,0,0,1
"2294",24078133.8007948,100,1,1,0,0,0,0,0,0,0,0,2,82137645,0,3,0,0,0
"2295",1500000,111,0,0,0,0,1,0,0,0,0,1,1,3351735,1,1,0,0,0
"2296",24078133.8007948,101,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
"2297",24078133.8007948,118,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0
"2298",24078133.8007948,114,0,0,0,0,1,0,1,0,0,2,2,53744728,0,2,0,0,0
"2299",9e+06,120,1,0,0,0,1,0,0,0,0,1,3,140285309,1,4,0,0,1
"2300",2.6e+07,117,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1
"2302",1.3e+07,91,1,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,1
"2303",1.5e+07,117,1,0,0,0,0,0,0,0,0,5,2,104803646,1,1,0,0,1
"2304",24078133.8007948,91,0,0,0,0,0,0,0,1,0,2,3,172115499,0,3,0,0,0
"2305",5e+06,100,1,0,0,0,1,0,0,0,0,7,2,24292271,0,3,0,0,0
"2306",2.8e+07,130,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1
"2307",24078133.8007948,109,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0
